,country,date,vaccine,total_vaccinations
8380,Germany,2022-01-11,Oxford/AstraZeneca,12747346
8381,Germany,2022-01-11,Pfizer/BioNTech,114380708
8382,Germany,2022-01-12,Johnson&Johnson,3593744
8383,Germany,2022-01-12,Moderna,25324238
8384,Germany,2022-01-12,Oxford/AstraZeneca,12747439
8385,Germany,2022-01-12,Pfizer/BioNTech,114892629
8386,Germany,2022-01-13,Johnson&Johnson,3595508
8387,Germany,2022-01-13,Moderna,25649475
8388,Germany,2022-01-13,Oxford/AstraZeneca,12747679
8389,Germany,2022-01-13,Pfizer/BioNTech,115383631
8390,Germany,2022-01-14,Johnson&Johnson,3597677
8391,Germany,2022-01-14,Moderna,25942304
8392,Germany,2022-01-14,Oxford/AstraZeneca,12748314
8393,Germany,2022-01-14,Pfizer/BioNTech,115844940
8394,Germany,2022-01-15,Johnson&Johnson,3598291
8395,Germany,2022-01-15,Moderna,26111751
8396,Germany,2022-01-15,Oxford/AstraZeneca,12748540
8397,Germany,2022-01-15,Pfizer/BioNTech,116128143
8398,Germany,2022-01-16,Johnson&Johnson,3598656
8399,Germany,2022-01-16,Moderna,26164963
8400,Germany,2022-01-16,Oxford/AstraZeneca,12748613
8401,Germany,2022-01-16,Pfizer/BioNTech,116222998
8402,Germany,2022-01-17,Johnson&Johnson,3599624
8403,Germany,2022-01-17,Moderna,26338260
8404,Germany,2022-01-17,Oxford/AstraZeneca,12748668
8405,Germany,2022-01-17,Pfizer/BioNTech,116507241
8406,Germany,2022-01-18,Johnson&Johnson,3600835
8407,Germany,2022-01-18,Moderna,26559425
8408,Germany,2022-01-18,Oxford/AstraZeneca,12749335
8409,Germany,2022-01-18,Pfizer/BioNTech,116902890
8410,Germany,2022-01-19,Johnson&Johnson,3602281
8411,Germany,2022-01-19,Moderna,26771319
8412,Germany,2022-01-19,Oxford/AstraZeneca,12750618
8413,Germany,2022-01-19,Pfizer/BioNTech,117297927
8414,Hong Kong,2021-02-22,Pfizer/BioNTech,0
8415,Hong Kong,2021-02-22,Sinovac,47
8416,Hong Kong,2021-02-23,Pfizer/BioNTech,0
8417,Hong Kong,2021-02-23,Sinovac,579
8418,Hong Kong,2021-02-24,Pfizer/BioNTech,0
8419,Hong Kong,2021-02-24,Sinovac,579
8420,Hong Kong,2021-02-25,Pfizer/BioNTech,0
8421,Hong Kong,2021-02-25,Sinovac,579
8422,Hong Kong,2021-02-26,Pfizer/BioNTech,0
8423,Hong Kong,2021-02-26,Sinovac,6645
8424,Hong Kong,2021-02-27,Pfizer/BioNTech,0
8425,Hong Kong,2021-02-27,Sinovac,13685
8426,Hong Kong,2021-02-28,Pfizer/BioNTech,0
8427,Hong Kong,2021-02-28,Sinovac,20701
8428,Hong Kong,2021-03-01,Pfizer/BioNTech,0
8429,Hong Kong,2021-03-01,Sinovac,27109
8430,Hong Kong,2021-03-02,Pfizer/BioNTech,0
8431,Hong Kong,2021-03-02,Sinovac,40180
8432,Hong Kong,2021-03-03,Pfizer/BioNTech,0
8433,Hong Kong,2021-03-03,Sinovac,51848
8434,Hong Kong,2021-03-04,Pfizer/BioNTech,0
8435,Hong Kong,2021-03-04,Sinovac,62237
8436,Hong Kong,2021-03-05,Pfizer/BioNTech,0
8437,Hong Kong,2021-03-05,Sinovac,72375
8438,Hong Kong,2021-03-06,Pfizer/BioNTech,336
8439,Hong Kong,2021-03-06,Sinovac,83695
8440,Hong Kong,2021-03-07,Pfizer/BioNTech,1207
8441,Hong Kong,2021-03-07,Sinovac,91816
8442,Hong Kong,2021-03-08,Pfizer/BioNTech,2130
8443,Hong Kong,2021-03-08,Sinovac,101717
8444,Hong Kong,2021-03-09,Pfizer/BioNTech,3008
8445,Hong Kong,2021-03-09,Sinovac,110515
8446,Hong Kong,2021-03-10,Pfizer/BioNTech,9028
8447,Hong Kong,2021-03-10,Sinovac,121517
8448,Hong Kong,2021-03-11,Pfizer/BioNTech,14791
8449,Hong Kong,2021-03-11,Sinovac,131114
8450,Hong Kong,2021-03-12,Pfizer/BioNTech,21519
8451,Hong Kong,2021-03-12,Sinovac,140709
8452,Hong Kong,2021-03-13,Pfizer/BioNTech,27845
8453,Hong Kong,2021-03-13,Sinovac,149264
8454,Hong Kong,2021-03-14,Pfizer/BioNTech,33525
8455,Hong Kong,2021-03-14,Sinovac,157204
8456,Hong Kong,2021-03-15,Pfizer/BioNTech,39922
8457,Hong Kong,2021-03-15,Sinovac,166170
8458,Hong Kong,2021-03-16,Pfizer/BioNTech,53021
8459,Hong Kong,2021-03-16,Sinovac,176398
8460,Hong Kong,2021-03-17,Pfizer/BioNTech,64373
8461,Hong Kong,2021-03-17,Sinovac,189646
8462,Hong Kong,2021-03-18,Pfizer/BioNTech,75151
8463,Hong Kong,2021-03-18,Sinovac,201495
8464,Hong Kong,2021-03-19,Pfizer/BioNTech,90960
8465,Hong Kong,2021-03-19,Sinovac,213290
8466,Hong Kong,2021-03-20,Pfizer/BioNTech,106003
8467,Hong Kong,2021-03-20,Sinovac,224615
8468,Hong Kong,2021-03-21,Pfizer/BioNTech,120739
8469,Hong Kong,2021-03-21,Sinovac,233699
8470,Hong Kong,2021-03-22,Pfizer/BioNTech,135824
8471,Hong Kong,2021-03-22,Sinovac,243869
8472,Hong Kong,2021-03-23,Pfizer/BioNTech,150244
8473,Hong Kong,2021-03-23,Sinovac,253282
8474,Hong Kong,2021-03-24,Pfizer/BioNTech,151325
8475,Hong Kong,2021-03-24,Sinovac,261976
8476,Hong Kong,2021-03-25,Pfizer/BioNTech,151325
8477,Hong Kong,2021-03-25,Sinovac,270196
8478,Hong Kong,2021-03-26,Pfizer/BioNTech,151325
8479,Hong Kong,2021-03-26,Sinovac,283913
8480,Hong Kong,2021-03-27,Pfizer/BioNTech,151325
8481,Hong Kong,2021-03-27,Sinovac,297953
8482,Hong Kong,2021-03-28,Pfizer/BioNTech,151325
8483,Hong Kong,2021-03-28,Sinovac,311127
8484,Hong Kong,2021-03-29,Pfizer/BioNTech,151325
8485,Hong Kong,2021-03-29,Sinovac,323798
8486,Hong Kong,2021-03-30,Pfizer/BioNTech,151325
8487,Hong Kong,2021-03-30,Sinovac,338993
8488,Hong Kong,2021-03-31,Pfizer/BioNTech,151325
8489,Hong Kong,2021-03-31,Sinovac,353774
8490,Hong Kong,2021-04-01,Pfizer/BioNTech,151325
8491,Hong Kong,2021-04-01,Sinovac,369052
8492,Hong Kong,2021-04-02,Pfizer/BioNTech,151325
8493,Hong Kong,2021-04-02,Sinovac,379913
8494,Hong Kong,2021-04-03,Pfizer/BioNTech,151325
8495,Hong Kong,2021-04-03,Sinovac,392662
8496,Hong Kong,2021-04-04,Pfizer/BioNTech,151983
8497,Hong Kong,2021-04-04,Sinovac,404088
8498,Hong Kong,2021-04-05,Pfizer/BioNTech,163728
8499,Hong Kong,2021-04-05,Sinovac,413508
8500,Hong Kong,2021-04-06,Pfizer/BioNTech,193565
8501,Hong Kong,2021-04-06,Sinovac,422438
8502,Hong Kong,2021-04-07,Pfizer/BioNTech,219537
8503,Hong Kong,2021-04-07,Sinovac,440251
8504,Hong Kong,2021-04-08,Pfizer/BioNTech,244598
8505,Hong Kong,2021-04-08,Sinovac,455708
8506,Hong Kong,2021-04-09,Pfizer/BioNTech,274283
8507,Hong Kong,2021-04-09,Sinovac,470755
8508,Hong Kong,2021-04-10,Pfizer/BioNTech,307577
8509,Hong Kong,2021-04-10,Sinovac,483976
8510,Hong Kong,2021-04-11,Pfizer/BioNTech,339562
8511,Hong Kong,2021-04-11,Sinovac,495333
8512,Hong Kong,2021-04-12,Pfizer/BioNTech,370268
8513,Hong Kong,2021-04-12,Sinovac,507978
8514,Hong Kong,2021-04-13,Pfizer/BioNTech,397768
8515,Hong Kong,2021-04-13,Sinovac,521188
8516,Hong Kong,2021-04-14,Pfizer/BioNTech,414247
8517,Hong Kong,2021-04-14,Sinovac,536868
8518,Hong Kong,2021-04-15,Pfizer/BioNTech,428957
8519,Hong Kong,2021-04-15,Sinovac,552141
8520,Hong Kong,2021-04-16,Pfizer/BioNTech,449248
8521,Hong Kong,2021-04-16,Sinovac,568604
8522,Hong Kong,2021-04-17,Pfizer/BioNTech,472581
8523,Hong Kong,2021-04-17,Sinovac,584695
8524,Hong Kong,2021-04-18,Pfizer/BioNTech,492449
8525,Hong Kong,2021-04-18,Sinovac,598658
8526,Hong Kong,2021-04-19,Pfizer/BioNTech,509677
8527,Hong Kong,2021-04-19,Sinovac,613903
8528,Hong Kong,2021-04-20,Pfizer/BioNTech,522585
8529,Hong Kong,2021-04-20,Sinovac,627082
8530,Hong Kong,2021-04-21,Pfizer/BioNTech,534069
8531,Hong Kong,2021-04-21,Sinovac,639039
8532,Hong Kong,2021-04-22,Pfizer/BioNTech,545795
8533,Hong Kong,2021-04-22,Sinovac,650863
8534,Hong Kong,2021-04-23,Pfizer/BioNTech,559088
8535,Hong Kong,2021-04-23,Sinovac,663802
8536,Hong Kong,2021-04-24,Pfizer/BioNTech,576258
8537,Hong Kong,2021-04-24,Sinovac,676820
8538,Hong Kong,2021-04-25,Pfizer/BioNTech,587133
8539,Hong Kong,2021-04-25,Sinovac,688056
8540,Hong Kong,2021-04-26,Pfizer/BioNTech,602962
8541,Hong Kong,2021-04-26,Sinovac,699250
8542,Hong Kong,2021-04-27,Pfizer/BioNTech,618000
8543,Hong Kong,2021-04-27,Sinovac,708881
8544,Hong Kong,2021-04-28,Pfizer/BioNTech,633053
8545,Hong Kong,2021-04-28,Sinovac,718713
8546,Hong Kong,2021-04-29,Pfizer/BioNTech,648991
8547,Hong Kong,2021-04-29,Sinovac,728530
8548,Hong Kong,2021-04-30,Pfizer/BioNTech,672912
8549,Hong Kong,2021-04-30,Sinovac,740880
8550,Hong Kong,2021-05-01,Pfizer/BioNTech,704170
8551,Hong Kong,2021-05-01,Sinovac,750262
8552,Hong Kong,2021-05-02,Pfizer/BioNTech,733053
8553,Hong Kong,2021-05-02,Sinovac,758897
8554,Hong Kong,2021-05-03,Pfizer/BioNTech,761226
8555,Hong Kong,2021-05-03,Sinovac,768447
8556,Hong Kong,2021-05-04,Pfizer/BioNTech,785884
8557,Hong Kong,2021-05-04,Sinovac,776972
8558,Hong Kong,2021-05-05,Pfizer/BioNTech,808171
8559,Hong Kong,2021-05-05,Sinovac,785461
8560,Hong Kong,2021-05-06,Pfizer/BioNTech,830519
8561,Hong Kong,2021-05-06,Sinovac,793554
8562,Hong Kong,2021-05-07,Pfizer/BioNTech,859910
8563,Hong Kong,2021-05-07,Sinovac,802472
8564,Hong Kong,2021-05-08,Pfizer/BioNTech,893099
8565,Hong Kong,2021-05-08,Sinovac,811373
8566,Hong Kong,2021-05-09,Pfizer/BioNTech,923250
8567,Hong Kong,2021-05-09,Sinovac,818441
8568,Hong Kong,2021-05-10,Pfizer/BioNTech,950165
8569,Hong Kong,2021-05-10,Sinovac,826413
8570,Hong Kong,2021-05-11,Pfizer/BioNTech,971049
8571,Hong Kong,2021-05-11,Sinovac,834039
8572,Hong Kong,2021-05-12,Pfizer/BioNTech,989520
8573,Hong Kong,2021-05-12,Sinovac,841357
8574,Hong Kong,2021-05-13,Pfizer/BioNTech,1007899
8575,Hong Kong,2021-05-13,Sinovac,848756
8576,Hong Kong,2021-05-14,Pfizer/BioNTech,1031160
8577,Hong Kong,2021-05-14,Sinovac,857477
8578,Hong Kong,2021-05-15,Pfizer/BioNTech,1060282
8579,Hong Kong,2021-05-15,Sinovac,865987
8580,Hong Kong,2021-05-16,Pfizer/BioNTech,1081909
8581,Hong Kong,2021-05-16,Sinovac,873189
8582,Hong Kong,2021-05-17,Pfizer/BioNTech,1101945
8583,Hong Kong,2021-05-17,Sinovac,882407
8584,Hong Kong,2021-05-18,Pfizer/BioNTech,1118322
8585,Hong Kong,2021-05-18,Sinovac,892071
8586,Hong Kong,2021-05-19,Pfizer/BioNTech,1129854
8587,Hong Kong,2021-05-19,Sinovac,896706
8588,Hong Kong,2021-05-20,Pfizer/BioNTech,1144808
8589,Hong Kong,2021-05-20,Sinovac,905535
8590,Hong Kong,2021-05-21,Pfizer/BioNTech,1165817
8591,Hong Kong,2021-05-21,Sinovac,915370
8592,Hong Kong,2021-05-22,Pfizer/BioNTech,1192546
8593,Hong Kong,2021-05-22,Sinovac,925291
8594,Hong Kong,2021-05-23,Pfizer/BioNTech,1213485
8595,Hong Kong,2021-05-23,Sinovac,933187
8596,Hong Kong,2021-05-24,Pfizer/BioNTech,1231670
8597,Hong Kong,2021-05-24,Sinovac,943381
8598,Hong Kong,2021-05-25,Pfizer/BioNTech,1246780
8599,Hong Kong,2021-05-25,Sinovac,953331
8600,Hong Kong,2021-05-26,Pfizer/BioNTech,1261013
8601,Hong Kong,2021-05-26,Sinovac,963175
8602,Hong Kong,2021-05-27,Pfizer/BioNTech,1276408
8603,Hong Kong,2021-05-27,Sinovac,973924
8604,Hong Kong,2021-05-28,Pfizer/BioNTech,1298639
8605,Hong Kong,2021-05-28,Sinovac,987690
8606,Hong Kong,2021-05-29,Pfizer/BioNTech,1326703
8607,Hong Kong,2021-05-29,Sinovac,1002167
8608,Hong Kong,2021-05-30,Pfizer/BioNTech,1349218
8609,Hong Kong,2021-05-30,Sinovac,1014828
8610,Hong Kong,2021-05-31,Pfizer/BioNTech,1369621
8611,Hong Kong,2021-05-31,Sinovac,1030894
8612,Hong Kong,2021-06-01,Pfizer/BioNTech,1386362
8613,Hong Kong,2021-06-01,Sinovac,1047715
8614,Hong Kong,2021-06-02,Pfizer/BioNTech,1402069
8615,Hong Kong,2021-06-02,Sinovac,1064508
8616,Hong Kong,2021-06-03,Pfizer/BioNTech,1420964
8617,Hong Kong,2021-06-03,Sinovac,1081832
8618,Hong Kong,2021-06-04,Pfizer/BioNTech,1447518
8619,Hong Kong,2021-06-04,Sinovac,1100229
8620,Hong Kong,2021-06-05,Pfizer/BioNTech,1480589
8621,Hong Kong,2021-06-05,Sinovac,1117675
8622,Hong Kong,2021-06-06,Pfizer/BioNTech,1506550
8623,Hong Kong,2021-06-06,Sinovac,1131050
8624,Hong Kong,2021-06-07,Pfizer/BioNTech,1529499
8625,Hong Kong,2021-06-07,Sinovac,1150252
8626,Hong Kong,2021-06-08,Pfizer/BioNTech,1547785
8627,Hong Kong,2021-06-08,Sinovac,1168446
8628,Hong Kong,2021-06-09,Pfizer/BioNTech,1563825
8629,Hong Kong,2021-06-09,Sinovac,1185271
8630,Hong Kong,2021-06-10,Pfizer/BioNTech,1584475
8631,Hong Kong,2021-06-10,Sinovac,1202853
8632,Hong Kong,2021-06-11,Pfizer/BioNTech,1614122
8633,Hong Kong,2021-06-11,Sinovac,1223640
8634,Hong Kong,2021-06-12,Pfizer/BioNTech,1649182
8635,Hong Kong,2021-06-12,Sinovac,1242724
8636,Hong Kong,2021-06-13,Pfizer/BioNTech,1677196
8637,Hong Kong,2021-06-13,Sinovac,1257210
8638,Hong Kong,2021-06-14,Pfizer/BioNTech,1697743
8639,Hong Kong,2021-06-14,Sinovac,1267152
8640,Hong Kong,2021-06-15,Pfizer/BioNTech,1720301
8641,Hong Kong,2021-06-15,Sinovac,1286116
8642,Hong Kong,2021-06-16,Pfizer/BioNTech,1739030
8643,Hong Kong,2021-06-16,Sinovac,1302846
8644,Hong Kong,2021-06-17,Pfizer/BioNTech,1759936
8645,Hong Kong,2021-06-17,Sinovac,1320842
8646,Hong Kong,2021-06-18,Pfizer/BioNTech,1790251
8647,Hong Kong,2021-06-18,Sinovac,1340858
8648,Hong Kong,2021-06-19,Pfizer/BioNTech,1824024
8649,Hong Kong,2021-06-19,Sinovac,1358698
8650,Hong Kong,2021-06-20,Pfizer/BioNTech,1849518
8651,Hong Kong,2021-06-20,Sinovac,1371163
8652,Hong Kong,2021-06-21,Pfizer/BioNTech,1876259
8653,Hong Kong,2021-06-21,Sinovac,1390425
8654,Hong Kong,2021-06-22,Pfizer/BioNTech,1897869
8655,Hong Kong,2021-06-22,Sinovac,1409812
8656,Hong Kong,2021-06-23,Pfizer/BioNTech,1920634
8657,Hong Kong,2021-06-23,Sinovac,1427731
8658,Hong Kong,2021-06-24,Pfizer/BioNTech,1948140
8659,Hong Kong,2021-06-24,Sinovac,1446648
8660,Hong Kong,2021-06-25,Pfizer/BioNTech,1983589
8661,Hong Kong,2021-06-25,Sinovac,1469142
8662,Hong Kong,2021-06-26,Pfizer/BioNTech,2021906
8663,Hong Kong,2021-06-26,Sinovac,1489384
8664,Hong Kong,2021-06-27,Pfizer/BioNTech,2056980
8665,Hong Kong,2021-06-27,Sinovac,1504515
8666,Hong Kong,2021-06-28,Pfizer/BioNTech,2087432
8667,Hong Kong,2021-06-28,Sinovac,1525609
8668,Hong Kong,2021-06-29,Pfizer/BioNTech,2118810
8669,Hong Kong,2021-06-29,Sinovac,1550299
8670,Hong Kong,2021-06-30,Pfizer/BioNTech,2154180
8671,Hong Kong,2021-06-30,Sinovac,1575193
8672,Hong Kong,2021-07-01,Pfizer/BioNTech,2188109
8673,Hong Kong,2021-07-01,Sinovac,1588915
8674,Hong Kong,2021-07-02,Pfizer/BioNTech,2230056
8675,Hong Kong,2021-07-02,Sinovac,1617083
8676,Hong Kong,2021-07-03,Pfizer/BioNTech,2269910
8677,Hong Kong,2021-07-03,Sinovac,1638952
8678,Hong Kong,2021-07-04,Pfizer/BioNTech,2307159
8679,Hong Kong,2021-07-04,Sinovac,1654651
8680,Hong Kong,2021-07-05,Pfizer/BioNTech,2344929
8681,Hong Kong,2021-07-05,Sinovac,1681524
8682,Hong Kong,2021-07-06,Pfizer/BioNTech,2379885
8683,Hong Kong,2021-07-06,Sinovac,1706425
8684,Hong Kong,2021-07-07,Pfizer/BioNTech,2413686
8685,Hong Kong,2021-07-07,Sinovac,1729898
8686,Hong Kong,2021-07-08,Pfizer/BioNTech,2452712
8687,Hong Kong,2021-07-08,Sinovac,1754624
8688,Hong Kong,2021-07-09,Pfizer/BioNTech,2495487
8689,Hong Kong,2021-07-09,Sinovac,1782097
8690,Hong Kong,2021-07-10,Pfizer/BioNTech,2537106
8691,Hong Kong,2021-07-10,Sinovac,1804622
8692,Hong Kong,2021-07-11,Pfizer/BioNTech,2576111
8693,Hong Kong,2021-07-11,Sinovac,1820657
8694,Hong Kong,2021-07-12,Pfizer/BioNTech,2616291
8695,Hong Kong,2021-07-12,Sinovac,1842238
8696,Hong Kong,2021-07-13,Pfizer/BioNTech,2653566
8697,Hong Kong,2021-07-13,Sinovac,1864755
8698,Hong Kong,2021-07-14,Pfizer/BioNTech,2690357
8699,Hong Kong,2021-07-14,Sinovac,1885265
8700,Hong Kong,2021-07-15,Pfizer/BioNTech,2730319
8701,Hong Kong,2021-07-15,Sinovac,1908671
8702,Hong Kong,2021-07-16,Pfizer/BioNTech,2773475
8703,Hong Kong,2021-07-16,Sinovac,1934502
8704,Hong Kong,2021-07-17,Pfizer/BioNTech,2815015
8705,Hong Kong,2021-07-17,Sinovac,1956416
8706,Hong Kong,2021-07-18,Pfizer/BioNTech,2854948
8707,Hong Kong,2021-07-18,Sinovac,1971802
8708,Hong Kong,2021-07-19,Pfizer/BioNTech,2896443
8709,Hong Kong,2021-07-19,Sinovac,1995456
8710,Hong Kong,2021-07-20,Pfizer/BioNTech,2936046
8711,Hong Kong,2021-07-20,Sinovac,2017552
8712,Hong Kong,2021-07-21,Pfizer/BioNTech,2976379
8713,Hong Kong,2021-07-21,Sinovac,2038035
8714,Hong Kong,2021-07-22,Pfizer/BioNTech,3018470
8715,Hong Kong,2021-07-22,Sinovac,2060209
8716,Hong Kong,2021-07-23,Pfizer/BioNTech,3063909
8717,Hong Kong,2021-07-23,Sinovac,2085553
8718,Hong Kong,2021-07-24,Pfizer/BioNTech,3107499
8719,Hong Kong,2021-07-24,Sinovac,2106509
8720,Hong Kong,2021-07-25,Pfizer/BioNTech,3149532
8721,Hong Kong,2021-07-25,Sinovac,2120491
8722,Hong Kong,2021-07-26,Pfizer/BioNTech,3193162
8723,Hong Kong,2021-07-26,Sinovac,2143578
8724,Hong Kong,2021-07-27,Pfizer/BioNTech,3236097
8725,Hong Kong,2021-07-27,Sinovac,2165524
8726,Hong Kong,2021-07-28,Pfizer/BioNTech,3277606
8727,Hong Kong,2021-07-28,Sinovac,2187232
8728,Hong Kong,2021-07-29,Pfizer/BioNTech,3320878
8729,Hong Kong,2021-07-29,Sinovac,2207043
8730,Hong Kong,2021-07-30,Pfizer/BioNTech,3365952
8731,Hong Kong,2021-07-30,Sinovac,2232265
8732,Hong Kong,2021-07-31,Pfizer/BioNTech,3410209
8733,Hong Kong,2021-07-31,Sinovac,2253034
8734,Hong Kong,2021-08-01,Pfizer/BioNTech,3452402
8735,Hong Kong,2021-08-01,Sinovac,2266637
8736,Hong Kong,2021-08-02,Pfizer/BioNTech,3496629
8737,Hong Kong,2021-08-02,Sinovac,2291457
8738,Hong Kong,2021-08-03,Pfizer/BioNTech,3540914
8739,Hong Kong,2021-08-03,Sinovac,2316089
8740,Hong Kong,2021-08-04,Pfizer/BioNTech,3585405
8741,Hong Kong,2021-08-04,Sinovac,2337031
8742,Hong Kong,2021-08-05,Pfizer/BioNTech,3631227
8743,Hong Kong,2021-08-05,Sinovac,2358403
8744,Hong Kong,2021-08-06,Pfizer/BioNTech,3678153
8745,Hong Kong,2021-08-06,Sinovac,2382006
8746,Hong Kong,2021-08-07,Pfizer/BioNTech,3723896
8747,Hong Kong,2021-08-07,Sinovac,2400872
8748,Hong Kong,2021-08-08,Pfizer/BioNTech,3768023
8749,Hong Kong,2021-08-08,Sinovac,2412129
8750,Hong Kong,2021-08-09,Pfizer/BioNTech,3814220
8751,Hong Kong,2021-08-09,Sinovac,2434644
8752,Hong Kong,2021-08-10,Pfizer/BioNTech,3860924
8753,Hong Kong,2021-08-10,Sinovac,2454760
8754,Hong Kong,2021-08-11,Pfizer/BioNTech,3907829
8755,Hong Kong,2021-08-11,Sinovac,2473348
8756,Hong Kong,2021-08-12,Pfizer/BioNTech,3954139
8757,Hong Kong,2021-08-12,Sinovac,2493027
8758,Hong Kong,2021-08-13,Pfizer/BioNTech,4001805
8759,Hong Kong,2021-08-13,Sinovac,2513879
8760,Hong Kong,2021-08-14,Pfizer/BioNTech,4048529
8761,Hong Kong,2021-08-14,Sinovac,2531225
8762,Hong Kong,2021-08-15,Pfizer/BioNTech,4092796
8763,Hong Kong,2021-08-15,Sinovac,2542306
8764,Hong Kong,2021-08-16,Pfizer/BioNTech,4138454
8765,Hong Kong,2021-08-16,Sinovac,2561683
8766,Hong Kong,2021-08-17,Pfizer/BioNTech,4182901
8767,Hong Kong,2021-08-17,Sinovac,2578669
8768,Hong Kong,2021-08-18,Pfizer/BioNTech,4226739
8769,Hong Kong,2021-08-18,Sinovac,2594876
8770,Hong Kong,2021-08-19,Pfizer/BioNTech,4269925
8771,Hong Kong,2021-08-19,Sinovac,2611331
8772,Hong Kong,2021-08-20,Pfizer/BioNTech,4314286
8773,Hong Kong,2021-08-20,Sinovac,2630047
8774,Hong Kong,2021-08-21,Pfizer/BioNTech,4357902
8775,Hong Kong,2021-08-21,Sinovac,2646082
8776,Hong Kong,2021-08-22,Pfizer/BioNTech,4398264
8777,Hong Kong,2021-08-22,Sinovac,2656019
8778,Hong Kong,2021-08-23,Pfizer/BioNTech,4439759
8779,Hong Kong,2021-08-23,Sinovac,2674369
8780,Hong Kong,2021-08-24,Pfizer/BioNTech,4480431
8781,Hong Kong,2021-08-24,Sinovac,2690696
8782,Hong Kong,2021-08-25,Pfizer/BioNTech,4520960
8783,Hong Kong,2021-08-25,Sinovac,2706519
8784,Hong Kong,2021-08-26,Pfizer/BioNTech,4563503
8785,Hong Kong,2021-08-26,Sinovac,2724666
8786,Hong Kong,2021-08-27,Pfizer/BioNTech,4607635
8787,Hong Kong,2021-08-27,Sinovac,2743626
8788,Hong Kong,2021-08-28,Pfizer/BioNTech,4651511
8789,Hong Kong,2021-08-28,Sinovac,2760625
8790,Hong Kong,2021-08-29,Pfizer/BioNTech,4692408
8791,Hong Kong,2021-08-29,Sinovac,2770858
8792,Hong Kong,2021-08-30,Pfizer/BioNTech,4735537
8793,Hong Kong,2021-08-30,Sinovac,2791672
8794,Hong Kong,2021-08-31,Pfizer/BioNTech,4776789
8795,Hong Kong,2021-08-31,Sinovac,2811796
8796,Hong Kong,2021-09-01,Pfizer/BioNTech,4811049
8797,Hong Kong,2021-09-01,Sinovac,2826865
8798,Hong Kong,2021-09-02,Pfizer/BioNTech,4843982
8799,Hong Kong,2021-09-02,Sinovac,2841749
8800,Hong Kong,2021-09-03,Pfizer/BioNTech,4883740
8801,Hong Kong,2021-09-03,Sinovac,2858214
8802,Hong Kong,2021-09-04,Pfizer/BioNTech,4926645
8803,Hong Kong,2021-09-04,Sinovac,2872576
8804,Hong Kong,2021-09-05,Pfizer/BioNTech,4962295
8805,Hong Kong,2021-09-05,Sinovac,2880219
8806,Hong Kong,2021-09-06,Pfizer/BioNTech,4992661
8807,Hong Kong,2021-09-06,Sinovac,2895174
8808,Hong Kong,2021-09-07,Pfizer/BioNTech,5019251
8809,Hong Kong,2021-09-07,Sinovac,2908648
8810,Hong Kong,2021-09-08,Pfizer/BioNTech,5045605
8811,Hong Kong,2021-09-08,Sinovac,2922246
8812,Hong Kong,2021-09-09,Pfizer/BioNTech,5074288
8813,Hong Kong,2021-09-09,Sinovac,2936393
8814,Hong Kong,2021-09-10,Pfizer/BioNTech,5110110
8815,Hong Kong,2021-09-10,Sinovac,2952181
8816,Hong Kong,2021-09-11,Pfizer/BioNTech,5150297
8817,Hong Kong,2021-09-11,Sinovac,2965529
8818,Hong Kong,2021-09-12,Pfizer/BioNTech,5179742
8819,Hong Kong,2021-09-12,Sinovac,2972343
8820,Hong Kong,2021-09-13,Pfizer/BioNTech,5202897
8821,Hong Kong,2021-09-13,Sinovac,2985475
8822,Hong Kong,2021-09-14,Pfizer/BioNTech,5221366
8823,Hong Kong,2021-09-14,Sinovac,2996870
8824,Hong Kong,2021-09-15,Pfizer/BioNTech,5239823
8825,Hong Kong,2021-09-15,Sinovac,3008037
8826,Hong Kong,2021-09-16,Pfizer/BioNTech,5259938
8827,Hong Kong,2021-09-16,Sinovac,3018806
8828,Hong Kong,2021-09-17,Pfizer/BioNTech,5285442
8829,Hong Kong,2021-09-17,Sinovac,3030952
8830,Hong Kong,2021-09-18,Pfizer/BioNTech,5315887
8831,Hong Kong,2021-09-18,Sinovac,3041021
8832,Hong Kong,2021-09-19,Pfizer/BioNTech,5334377
8833,Hong Kong,2021-09-19,Sinovac,3046056
8834,Hong Kong,2021-09-20,Pfizer/BioNTech,5349209
8835,Hong Kong,2021-09-20,Sinovac,3056209
8836,Hong Kong,2021-09-21,Pfizer/BioNTech,5360417
8837,Hong Kong,2021-09-21,Sinovac,3063622
8838,Hong Kong,2021-09-22,Pfizer/BioNTech,5373753
8839,Hong Kong,2021-09-22,Sinovac,3066847
8840,Hong Kong,2021-09-23,Pfizer/BioNTech,5394646
8841,Hong Kong,2021-09-23,Sinovac,3079765
8842,Hong Kong,2021-09-24,Pfizer/BioNTech,5419565
8843,Hong Kong,2021-09-24,Sinovac,3092158
8844,Hong Kong,2021-09-25,Pfizer/BioNTech,5448218
8845,Hong Kong,2021-09-25,Sinovac,3102606
8846,Hong Kong,2021-09-26,Pfizer/BioNTech,5466852
8847,Hong Kong,2021-09-26,Sinovac,3107620
8848,Hong Kong,2021-09-27,Pfizer/BioNTech,5482397
